index,curr,next,speed
2039,cropped_images/train/2039.jpg,cropped_images/train/2040.jpg,23.092799
2040,cropped_images/train/2040.jpg,cropped_images/train/2041.jpg,23.083131
2041,cropped_images/train/2041.jpg,cropped_images/train/2042.jpg,23.0794
2042,cropped_images/train/2042.jpg,cropped_images/train/2043.jpg,23.097455
2043,cropped_images/train/2043.jpg,cropped_images/train/2044.jpg,23.070734
2044,cropped_images/train/2044.jpg,cropped_images/train/2045.jpg,23.075198
2045,cropped_images/train/2045.jpg,cropped_images/train/2046.jpg,23.08327
2046,cropped_images/train/2046.jpg,cropped_images/train/2047.jpg,23.056101
2047,cropped_images/train/2047.jpg,cropped_images/train/2048.jpg,23.070884
2048,cropped_images/train/2048.jpg,cropped_images/train/2049.jpg,23.069516
2049,cropped_images/train/2049.jpg,cropped_images/train/2050.jpg,23.031271
2050,cropped_images/train/2050.jpg,cropped_images/train/2051.jpg,22.995976
2051,cropped_images/train/2051.jpg,cropped_images/train/2052.jpg,23.00189
2052,cropped_images/train/2052.jpg,cropped_images/train/2053.jpg,22.983224
2053,cropped_images/train/2053.jpg,cropped_images/train/2054.jpg,22.972332
2054,cropped_images/train/2054.jpg,cropped_images/train/2055.jpg,22.965585
2055,cropped_images/train/2055.jpg,cropped_images/train/2056.jpg,22.940267
2056,cropped_images/train/2056.jpg,cropped_images/train/2057.jpg,22.93582
2057,cropped_images/train/2057.jpg,cropped_images/train/2058.jpg,22.935934
2058,cropped_images/train/2058.jpg,cropped_images/train/2059.jpg,22.937086
2059,cropped_images/train/2059.jpg,cropped_images/train/2060.jpg,22.942328
2060,cropped_images/train/2060.jpg,cropped_images/train/2061.jpg,22.932293
2061,cropped_images/train/2061.jpg,cropped_images/train/2062.jpg,22.89646
2062,cropped_images/train/2062.jpg,cropped_images/train/2063.jpg,22.911769
2063,cropped_images/train/2063.jpg,cropped_images/train/2064.jpg,22.9039
2064,cropped_images/train/2064.jpg,cropped_images/train/2065.jpg,22.895667
2065,cropped_images/train/2065.jpg,cropped_images/train/2066.jpg,22.906991
2066,cropped_images/train/2066.jpg,cropped_images/train/2067.jpg,22.87433
2067,cropped_images/train/2067.jpg,cropped_images/train/2068.jpg,22.879416
2068,cropped_images/train/2068.jpg,cropped_images/train/2069.jpg,22.883544
2069,cropped_images/train/2069.jpg,cropped_images/train/2070.jpg,22.882002
2070,cropped_images/train/2070.jpg,cropped_images/train/2071.jpg,22.837914
2071,cropped_images/train/2071.jpg,cropped_images/train/2072.jpg,22.853369
2072,cropped_images/train/2072.jpg,cropped_images/train/2073.jpg,22.863064
2073,cropped_images/train/2073.jpg,cropped_images/train/2074.jpg,22.856988
2074,cropped_images/train/2074.jpg,cropped_images/train/2075.jpg,22.843156
2075,cropped_images/train/2075.jpg,cropped_images/train/2076.jpg,22.825635
2076,cropped_images/train/2076.jpg,cropped_images/train/2077.jpg,22.799409
2077,cropped_images/train/2077.jpg,cropped_images/train/2078.jpg,22.810632
2078,cropped_images/train/2078.jpg,cropped_images/train/2079.jpg,22.801466
2079,cropped_images/train/2079.jpg,cropped_images/train/2080.jpg,22.796638
2080,cropped_images/train/2080.jpg,cropped_images/train/2081.jpg,22.806708
2081,cropped_images/train/2081.jpg,cropped_images/train/2082.jpg,22.809673
2082,cropped_images/train/2082.jpg,cropped_images/train/2083.jpg,22.792543
2083,cropped_images/train/2083.jpg,cropped_images/train/2084.jpg,22.794035
2084,cropped_images/train/2084.jpg,cropped_images/train/2085.jpg,22.785113
2085,cropped_images/train/2085.jpg,cropped_images/train/2086.jpg,22.786034
2086,cropped_images/train/2086.jpg,cropped_images/train/2087.jpg,22.786946
2087,cropped_images/train/2087.jpg,cropped_images/train/2088.jpg,22.765948
2088,cropped_images/train/2088.jpg,cropped_images/train/2089.jpg,22.762462
2089,cropped_images/train/2089.jpg,cropped_images/train/2090.jpg,22.754696
2090,cropped_images/train/2090.jpg,cropped_images/train/2091.jpg,22.733945
2091,cropped_images/train/2091.jpg,cropped_images/train/2092.jpg,22.735419
2092,cropped_images/train/2092.jpg,cropped_images/train/2093.jpg,22.747473
2093,cropped_images/train/2093.jpg,cropped_images/train/2094.jpg,22.736538
2094,cropped_images/train/2094.jpg,cropped_images/train/2095.jpg,22.746608
2095,cropped_images/train/2095.jpg,cropped_images/train/2096.jpg,22.738686
2096,cropped_images/train/2096.jpg,cropped_images/train/2097.jpg,22.746608
2097,cropped_images/train/2097.jpg,cropped_images/train/2098.jpg,22.750729
2098,cropped_images/train/2098.jpg,cropped_images/train/2099.jpg,22.758889
2099,cropped_images/train/2099.jpg,cropped_images/train/2100.jpg,22.734189
2100,cropped_images/train/2100.jpg,cropped_images/train/2101.jpg,22.73859
2101,cropped_images/train/2101.jpg,cropped_images/train/2102.jpg,22.760405
2102,cropped_images/train/2102.jpg,cropped_images/train/2103.jpg,22.775226
2103,cropped_images/train/2103.jpg,cropped_images/train/2104.jpg,22.76437
2104,cropped_images/train/2104.jpg,cropped_images/train/2105.jpg,22.747191
2105,cropped_images/train/2105.jpg,cropped_images/train/2106.jpg,22.757794
2106,cropped_images/train/2106.jpg,cropped_images/train/2107.jpg,22.772138
2107,cropped_images/train/2107.jpg,cropped_images/train/2108.jpg,22.784103
2108,cropped_images/train/2108.jpg,cropped_images/train/2109.jpg,22.763778
2109,cropped_images/train/2109.jpg,cropped_images/train/2110.jpg,22.758952
2110,cropped_images/train/2110.jpg,cropped_images/train/2111.jpg,22.772829
2111,cropped_images/train/2111.jpg,cropped_images/train/2112.jpg,22.793555
2112,cropped_images/train/2112.jpg,cropped_images/train/2113.jpg,22.792337
2113,cropped_images/train/2113.jpg,cropped_images/train/2114.jpg,22.807278
2114,cropped_images/train/2114.jpg,cropped_images/train/2115.jpg,22.780775
2115,cropped_images/train/2115.jpg,cropped_images/train/2116.jpg,22.804505
2116,cropped_images/train/2116.jpg,cropped_images/train/2117.jpg,22.821557
2117,cropped_images/train/2117.jpg,cropped_images/train/2118.jpg,22.826702
2118,cropped_images/train/2118.jpg,cropped_images/train/2119.jpg,22.832547
2119,cropped_images/train/2119.jpg,cropped_images/train/2120.jpg,22.837501
2120,cropped_images/train/2120.jpg,cropped_images/train/2121.jpg,22.836791
2121,cropped_images/train/2121.jpg,cropped_images/train/2122.jpg,22.848045
2122,cropped_images/train/2122.jpg,cropped_images/train/2123.jpg,22.874093
2123,cropped_images/train/2123.jpg,cropped_images/train/2124.jpg,22.855035
2124,cropped_images/train/2124.jpg,cropped_images/train/2125.jpg,22.890136
2125,cropped_images/train/2125.jpg,cropped_images/train/2126.jpg,22.915846
2126,cropped_images/train/2126.jpg,cropped_images/train/2127.jpg,22.932689
2127,cropped_images/train/2127.jpg,cropped_images/train/2128.jpg,22.9162
2128,cropped_images/train/2128.jpg,cropped_images/train/2129.jpg,22.944365
2129,cropped_images/train/2129.jpg,cropped_images/train/2130.jpg,22.955797
2130,cropped_images/train/2130.jpg,cropped_images/train/2131.jpg,22.959327
2131,cropped_images/train/2131.jpg,cropped_images/train/2132.jpg,22.9766
2132,cropped_images/train/2132.jpg,cropped_images/train/2133.jpg,22.977614
2133,cropped_images/train/2133.jpg,cropped_images/train/2134.jpg,22.989657
2134,cropped_images/train/2134.jpg,cropped_images/train/2135.jpg,23.04071
2135,cropped_images/train/2135.jpg,cropped_images/train/2136.jpg,23.032464
2136,cropped_images/train/2136.jpg,cropped_images/train/2137.jpg,23.079091
2137,cropped_images/train/2137.jpg,cropped_images/train/2138.jpg,23.091546
2138,cropped_images/train/2138.jpg,cropped_images/train/2139.jpg,23.091813
2139,cropped_images/train/2139.jpg,cropped_images/train/2140.jpg,23.1218
2140,cropped_images/train/2140.jpg,cropped_images/train/2141.jpg,23.145329
2141,cropped_images/train/2141.jpg,cropped_images/train/2142.jpg,23.143353
2142,cropped_images/train/2142.jpg,cropped_images/train/2143.jpg,23.162015
2143,cropped_images/train/2143.jpg,cropped_images/train/2144.jpg,23.177157
2144,cropped_images/train/2144.jpg,cropped_images/train/2145.jpg,23.174327
2145,cropped_images/train/2145.jpg,cropped_images/train/2146.jpg,23.212964
2146,cropped_images/train/2146.jpg,cropped_images/train/2147.jpg,23.219308
2147,cropped_images/train/2147.jpg,cropped_images/train/2148.jpg,23.22658
2148,cropped_images/train/2148.jpg,cropped_images/train/2149.jpg,23.252998
2149,cropped_images/train/2149.jpg,cropped_images/train/2150.jpg,23.261231
2150,cropped_images/train/2150.jpg,cropped_images/train/2151.jpg,23.285303
2151,cropped_images/train/2151.jpg,cropped_images/train/2152.jpg,23.290118
2152,cropped_images/train/2152.jpg,cropped_images/train/2153.jpg,23.325034
2153,cropped_images/train/2153.jpg,cropped_images/train/2154.jpg,23.340384
2154,cropped_images/train/2154.jpg,cropped_images/train/2155.jpg,23.343727
2155,cropped_images/train/2155.jpg,cropped_images/train/2156.jpg,23.38826
2156,cropped_images/train/2156.jpg,cropped_images/train/2157.jpg,23.397462
2157,cropped_images/train/2157.jpg,cropped_images/train/2158.jpg,23.396619
2158,cropped_images/train/2158.jpg,cropped_images/train/2159.jpg,23.413562
2159,cropped_images/train/2159.jpg,cropped_images/train/2160.jpg,23.437509
2160,cropped_images/train/2160.jpg,cropped_images/train/2161.jpg,23.462757
2161,cropped_images/train/2161.jpg,cropped_images/train/2162.jpg,23.486842
2162,cropped_images/train/2162.jpg,cropped_images/train/2163.jpg,23.504227
2163,cropped_images/train/2163.jpg,cropped_images/train/2164.jpg,23.500191
2164,cropped_images/train/2164.jpg,cropped_images/train/2165.jpg,23.517385
2165,cropped_images/train/2165.jpg,cropped_images/train/2166.jpg,23.523671
2166,cropped_images/train/2166.jpg,cropped_images/train/2167.jpg,23.528544
2167,cropped_images/train/2167.jpg,cropped_images/train/2168.jpg,23.577988
2168,cropped_images/train/2168.jpg,cropped_images/train/2169.jpg,23.585747
2169,cropped_images/train/2169.jpg,cropped_images/train/2170.jpg,23.562446
2170,cropped_images/train/2170.jpg,cropped_images/train/2171.jpg,23.619308
2171,cropped_images/train/2171.jpg,cropped_images/train/2172.jpg,23.61381
2172,cropped_images/train/2172.jpg,cropped_images/train/2173.jpg,23.614392
2173,cropped_images/train/2173.jpg,cropped_images/train/2174.jpg,23.635931
2174,cropped_images/train/2174.jpg,cropped_images/train/2175.jpg,23.662072
2175,cropped_images/train/2175.jpg,cropped_images/train/2176.jpg,23.647263
2176,cropped_images/train/2176.jpg,cropped_images/train/2177.jpg,23.697133
2177,cropped_images/train/2177.jpg,cropped_images/train/2178.jpg,23.702325
2178,cropped_images/train/2178.jpg,cropped_images/train/2179.jpg,23.715195
2179,cropped_images/train/2179.jpg,cropped_images/train/2180.jpg,23.728034
2180,cropped_images/train/2180.jpg,cropped_images/train/2181.jpg,23.738309
2181,cropped_images/train/2181.jpg,cropped_images/train/2182.jpg,23.788204
2182,cropped_images/train/2182.jpg,cropped_images/train/2183.jpg,23.800628
2183,cropped_images/train/2183.jpg,cropped_images/train/2184.jpg,23.808804
2184,cropped_images/train/2184.jpg,cropped_images/train/2185.jpg,23.818718
2185,cropped_images/train/2185.jpg,cropped_images/train/2186.jpg,23.802828
2186,cropped_images/train/2186.jpg,cropped_images/train/2187.jpg,23.854876
2187,cropped_images/train/2187.jpg,cropped_images/train/2188.jpg,23.840973
2188,cropped_images/train/2188.jpg,cropped_images/train/2189.jpg,23.862442
2189,cropped_images/train/2189.jpg,cropped_images/train/2190.jpg,23.915274
2190,cropped_images/train/2190.jpg,cropped_images/train/2191.jpg,23.893354
2191,cropped_images/train/2191.jpg,cropped_images/train/2192.jpg,23.925939
2192,cropped_images/train/2192.jpg,cropped_images/train/2193.jpg,23.920764
2193,cropped_images/train/2193.jpg,cropped_images/train/2194.jpg,23.916303
2194,cropped_images/train/2194.jpg,cropped_images/train/2195.jpg,23.946636
2195,cropped_images/train/2195.jpg,cropped_images/train/2196.jpg,23.983204
2196,cropped_images/train/2196.jpg,cropped_images/train/2197.jpg,23.977858
2197,cropped_images/train/2197.jpg,cropped_images/train/2198.jpg,23.987537
2198,cropped_images/train/2198.jpg,cropped_images/train/2199.jpg,23.997087
2199,cropped_images/train/2199.jpg,cropped_images/train/2200.jpg,24.008027
2200,cropped_images/train/2200.jpg,cropped_images/train/2201.jpg,24.021961
2201,cropped_images/train/2201.jpg,cropped_images/train/2202.jpg,24.047037
2202,cropped_images/train/2202.jpg,cropped_images/train/2203.jpg,24.079622
2203,cropped_images/train/2203.jpg,cropped_images/train/2204.jpg,24.082984
2204,cropped_images/train/2204.jpg,cropped_images/train/2205.jpg,24.082856
2205,cropped_images/train/2205.jpg,cropped_images/train/2206.jpg,24.112357
2206,cropped_images/train/2206.jpg,cropped_images/train/2207.jpg,24.116642
2207,cropped_images/train/2207.jpg,cropped_images/train/2208.jpg,24.141337
2208,cropped_images/train/2208.jpg,cropped_images/train/2209.jpg,24.128607
2209,cropped_images/train/2209.jpg,cropped_images/train/2210.jpg,24.157399
2210,cropped_images/train/2210.jpg,cropped_images/train/2211.jpg,24.184491
2211,cropped_images/train/2211.jpg,cropped_images/train/2212.jpg,24.190231
2212,cropped_images/train/2212.jpg,cropped_images/train/2213.jpg,24.209503
2213,cropped_images/train/2213.jpg,cropped_images/train/2214.jpg,24.225739
2214,cropped_images/train/2214.jpg,cropped_images/train/2215.jpg,24.223405
2215,cropped_images/train/2215.jpg,cropped_images/train/2216.jpg,24.231718
2216,cropped_images/train/2216.jpg,cropped_images/train/2217.jpg,24.242045
2217,cropped_images/train/2217.jpg,cropped_images/train/2218.jpg,24.25672
2218,cropped_images/train/2218.jpg,cropped_images/train/2219.jpg,24.259655
2219,cropped_images/train/2219.jpg,cropped_images/train/2220.jpg,24.276366
2220,cropped_images/train/2220.jpg,cropped_images/train/2221.jpg,24.264831
2221,cropped_images/train/2221.jpg,cropped_images/train/2222.jpg,24.291961
2222,cropped_images/train/2222.jpg,cropped_images/train/2223.jpg,24.312079
2223,cropped_images/train/2223.jpg,cropped_images/train/2224.jpg,24.332096
2224,cropped_images/train/2224.jpg,cropped_images/train/2225.jpg,24.322765
2225,cropped_images/train/2225.jpg,cropped_images/train/2226.jpg,24.341591
2226,cropped_images/train/2226.jpg,cropped_images/train/2227.jpg,24.368401
2227,cropped_images/train/2227.jpg,cropped_images/train/2228.jpg,24.362665
2228,cropped_images/train/2228.jpg,cropped_images/train/2229.jpg,24.377246
2229,cropped_images/train/2229.jpg,cropped_images/train/2230.jpg,24.372262
2230,cropped_images/train/2230.jpg,cropped_images/train/2231.jpg,24.391026
2231,cropped_images/train/2231.jpg,cropped_images/train/2232.jpg,24.409193
2232,cropped_images/train/2232.jpg,cropped_images/train/2233.jpg,24.391176
2233,cropped_images/train/2233.jpg,cropped_images/train/2234.jpg,24.413708
2234,cropped_images/train/2234.jpg,cropped_images/train/2235.jpg,24.431744
2235,cropped_images/train/2235.jpg,cropped_images/train/2236.jpg,24.414999
2236,cropped_images/train/2236.jpg,cropped_images/train/2237.jpg,24.44471
2237,cropped_images/train/2237.jpg,cropped_images/train/2238.jpg,24.440615
2238,cropped_images/train/2238.jpg,cropped_images/train/2239.jpg,24.45214
2239,cropped_images/train/2239.jpg,cropped_images/train/2240.jpg,24.467912
2240,cropped_images/train/2240.jpg,cropped_images/train/2241.jpg,24.469752
2241,cropped_images/train/2241.jpg,cropped_images/train/2242.jpg,24.463384
2242,cropped_images/train/2242.jpg,cropped_images/train/2243.jpg,24.496956
2243,cropped_images/train/2243.jpg,cropped_images/train/2244.jpg,24.506641
2244,cropped_images/train/2244.jpg,cropped_images/train/2245.jpg,24.534676
2245,cropped_images/train/2245.jpg,cropped_images/train/2246.jpg,24.50346
2246,cropped_images/train/2246.jpg,cropped_images/train/2247.jpg,24.510923
2247,cropped_images/train/2247.jpg,cropped_images/train/2248.jpg,24.524218
2248,cropped_images/train/2248.jpg,cropped_images/train/2249.jpg,24.513267
2249,cropped_images/train/2249.jpg,cropped_images/train/2250.jpg,24.547987
2250,cropped_images/train/2250.jpg,cropped_images/train/2251.jpg,24.558673
2251,cropped_images/train/2251.jpg,cropped_images/train/2252.jpg,24.560893
2252,cropped_images/train/2252.jpg,cropped_images/train/2253.jpg,24.563145
2253,cropped_images/train/2253.jpg,cropped_images/train/2254.jpg,24.573726
2254,cropped_images/train/2254.jpg,cropped_images/train/2255.jpg,24.57311
2255,cropped_images/train/2255.jpg,cropped_images/train/2256.jpg,24.595843
2256,cropped_images/train/2256.jpg,cropped_images/train/2257.jpg,24.588626
2257,cropped_images/train/2257.jpg,cropped_images/train/2258.jpg,24.588819
2258,cropped_images/train/2258.jpg,cropped_images/train/2259.jpg,24.60451
2259,cropped_images/train/2259.jpg,cropped_images/train/2260.jpg,24.603343
2260,cropped_images/train/2260.jpg,cropped_images/train/2261.jpg,24.611327
2261,cropped_images/train/2261.jpg,cropped_images/train/2262.jpg,24.617949
2262,cropped_images/train/2262.jpg,cropped_images/train/2263.jpg,24.617589
2263,cropped_images/train/2263.jpg,cropped_images/train/2264.jpg,24.612082
2264,cropped_images/train/2264.jpg,cropped_images/train/2265.jpg,24.62499
2265,cropped_images/train/2265.jpg,cropped_images/train/2266.jpg,24.655493
2266,cropped_images/train/2266.jpg,cropped_images/train/2267.jpg,24.645718
2267,cropped_images/train/2267.jpg,cropped_images/train/2268.jpg,24.669755
2268,cropped_images/train/2268.jpg,cropped_images/train/2269.jpg,24.659356
2269,cropped_images/train/2269.jpg,cropped_images/train/2270.jpg,24.663609
2270,cropped_images/train/2270.jpg,cropped_images/train/2271.jpg,24.67618
2271,cropped_images/train/2271.jpg,cropped_images/train/2272.jpg,24.656229
2272,cropped_images/train/2272.jpg,cropped_images/train/2273.jpg,24.669217
2273,cropped_images/train/2273.jpg,cropped_images/train/2274.jpg,24.675493
2274,cropped_images/train/2274.jpg,cropped_images/train/2275.jpg,24.670695
2275,cropped_images/train/2275.jpg,cropped_images/train/2276.jpg,24.664491
2276,cropped_images/train/2276.jpg,cropped_images/train/2277.jpg,24.690588
2277,cropped_images/train/2277.jpg,cropped_images/train/2278.jpg,24.681022
2278,cropped_images/train/2278.jpg,cropped_images/train/2279.jpg,24.698332
2279,cropped_images/train/2279.jpg,cropped_images/train/2280.jpg,24.711234
2280,cropped_images/train/2280.jpg,cropped_images/train/2281.jpg,24.709582
2281,cropped_images/train/2281.jpg,cropped_images/train/2282.jpg,24.697418
2282,cropped_images/train/2282.jpg,cropped_images/train/2283.jpg,24.715826
2283,cropped_images/train/2283.jpg,cropped_images/train/2284.jpg,24.730693
2284,cropped_images/train/2284.jpg,cropped_images/train/2285.jpg,24.710232
2285,cropped_images/train/2285.jpg,cropped_images/train/2286.jpg,24.705473
2286,cropped_images/train/2286.jpg,cropped_images/train/2287.jpg,24.722414
2287,cropped_images/train/2287.jpg,cropped_images/train/2288.jpg,24.712842
2288,cropped_images/train/2288.jpg,cropped_images/train/2289.jpg,24.730387
2289,cropped_images/train/2289.jpg,cropped_images/train/2290.jpg,24.739261
2290,cropped_images/train/2290.jpg,cropped_images/train/2291.jpg,24.733493
2291,cropped_images/train/2291.jpg,cropped_images/train/2292.jpg,24.737442
2292,cropped_images/train/2292.jpg,cropped_images/train/2293.jpg,24.724976
2293,cropped_images/train/2293.jpg,cropped_images/train/2294.jpg,24.735256
2294,cropped_images/train/2294.jpg,cropped_images/train/2295.jpg,24.732227
2295,cropped_images/train/2295.jpg,cropped_images/train/2296.jpg,24.696438
2296,cropped_images/train/2296.jpg,cropped_images/train/2297.jpg,24.699764
2297,cropped_images/train/2297.jpg,cropped_images/train/2298.jpg,24.698624
2298,cropped_images/train/2298.jpg,cropped_images/train/2299.jpg,24.69629
2299,cropped_images/train/2299.jpg,cropped_images/train/2300.jpg,24.686541
2300,cropped_images/train/2300.jpg,cropped_images/train/2301.jpg,24.679384
2301,cropped_images/train/2301.jpg,cropped_images/train/2302.jpg,24.682082
2302,cropped_images/train/2302.jpg,cropped_images/train/2303.jpg,24.676292
2303,cropped_images/train/2303.jpg,cropped_images/train/2304.jpg,24.682672
2304,cropped_images/train/2304.jpg,cropped_images/train/2305.jpg,24.645536
2305,cropped_images/train/2305.jpg,cropped_images/train/2306.jpg,24.637307
2306,cropped_images/train/2306.jpg,cropped_images/train/2307.jpg,24.634688
2307,cropped_images/train/2307.jpg,cropped_images/train/2308.jpg,24.649688
2308,cropped_images/train/2308.jpg,cropped_images/train/2309.jpg,24.638818
2309,cropped_images/train/2309.jpg,cropped_images/train/2310.jpg,24.633293
2310,cropped_images/train/2310.jpg,cropped_images/train/2311.jpg,24.62689
2311,cropped_images/train/2311.jpg,cropped_images/train/2312.jpg,24.624666
2312,cropped_images/train/2312.jpg,cropped_images/train/2313.jpg,24.601887
2313,cropped_images/train/2313.jpg,cropped_images/train/2314.jpg,24.591521
2314,cropped_images/train/2314.jpg,cropped_images/train/2315.jpg,24.575891
2315,cropped_images/train/2315.jpg,cropped_images/train/2316.jpg,24.593896
2316,cropped_images/train/2316.jpg,cropped_images/train/2317.jpg,24.575511
2317,cropped_images/train/2317.jpg,cropped_images/train/2318.jpg,24.569918
2318,cropped_images/train/2318.jpg,cropped_images/train/2319.jpg,24.553958
2319,cropped_images/train/2319.jpg,cropped_images/train/2320.jpg,24.509565
2320,cropped_images/train/2320.jpg,cropped_images/train/2321.jpg,24.471349
2321,cropped_images/train/2321.jpg,cropped_images/train/2322.jpg,24.476496
2322,cropped_images/train/2322.jpg,cropped_images/train/2323.jpg,24.452904
2323,cropped_images/train/2323.jpg,cropped_images/train/2324.jpg,24.443704
2324,cropped_images/train/2324.jpg,cropped_images/train/2325.jpg,24.445733
2325,cropped_images/train/2325.jpg,cropped_images/train/2326.jpg,24.494348
2326,cropped_images/train/2326.jpg,cropped_images/train/2327.jpg,24.491677
2327,cropped_images/train/2327.jpg,cropped_images/train/2328.jpg,24.505282
2328,cropped_images/train/2328.jpg,cropped_images/train/2329.jpg,24.488444
2329,cropped_images/train/2329.jpg,cropped_images/train/2330.jpg,24.482381
2330,cropped_images/train/2330.jpg,cropped_images/train/2331.jpg,24.469783
2331,cropped_images/train/2331.jpg,cropped_images/train/2332.jpg,24.44237
2332,cropped_images/train/2332.jpg,cropped_images/train/2333.jpg,24.429367
2333,cropped_images/train/2333.jpg,cropped_images/train/2334.jpg,24.42388
2334,cropped_images/train/2334.jpg,cropped_images/train/2335.jpg,24.399167
2335,cropped_images/train/2335.jpg,cropped_images/train/2336.jpg,24.406126
2336,cropped_images/train/2336.jpg,cropped_images/train/2337.jpg,24.395858
2337,cropped_images/train/2337.jpg,cropped_images/train/2338.jpg,24.393127
2338,cropped_images/train/2338.jpg,cropped_images/train/2339.jpg,24.385415
2339,cropped_images/train/2339.jpg,cropped_images/train/2340.jpg,24.385755
2340,cropped_images/train/2340.jpg,cropped_images/train/2341.jpg,24.380236
2341,cropped_images/train/2341.jpg,cropped_images/train/2342.jpg,24.370205
2342,cropped_images/train/2342.jpg,cropped_images/train/2343.jpg,24.376022
2343,cropped_images/train/2343.jpg,cropped_images/train/2344.jpg,24.353938
2344,cropped_images/train/2344.jpg,cropped_images/train/2345.jpg,24.29852
2345,cropped_images/train/2345.jpg,cropped_images/train/2346.jpg,24.314271
2346,cropped_images/train/2346.jpg,cropped_images/train/2347.jpg,24.268291
2347,cropped_images/train/2347.jpg,cropped_images/train/2348.jpg,24.259561
2348,cropped_images/train/2348.jpg,cropped_images/train/2349.jpg,24.25365
2349,cropped_images/train/2349.jpg,cropped_images/train/2350.jpg,24.271428
2350,cropped_images/train/2350.jpg,cropped_images/train/2351.jpg,24.285745
2351,cropped_images/train/2351.jpg,cropped_images/train/2352.jpg,24.288444
2352,cropped_images/train/2352.jpg,cropped_images/train/2353.jpg,24.27503
2353,cropped_images/train/2353.jpg,cropped_images/train/2354.jpg,24.251958
2354,cropped_images/train/2354.jpg,cropped_images/train/2355.jpg,24.242526
2355,cropped_images/train/2355.jpg,cropped_images/train/2356.jpg,24.239415
2356,cropped_images/train/2356.jpg,cropped_images/train/2357.jpg,24.239291
2357,cropped_images/train/2357.jpg,cropped_images/train/2358.jpg,24.216974
2358,cropped_images/train/2358.jpg,cropped_images/train/2359.jpg,24.213122
2359,cropped_images/train/2359.jpg,cropped_images/train/2360.jpg,24.214665
2360,cropped_images/train/2360.jpg,cropped_images/train/2361.jpg,24.187852
2361,cropped_images/train/2361.jpg,cropped_images/train/2362.jpg,24.194035
2362,cropped_images/train/2362.jpg,cropped_images/train/2363.jpg,24.16584
2363,cropped_images/train/2363.jpg,cropped_images/train/2364.jpg,24.182674
2364,cropped_images/train/2364.jpg,cropped_images/train/2365.jpg,24.156045
2365,cropped_images/train/2365.jpg,cropped_images/train/2366.jpg,24.147019
2366,cropped_images/train/2366.jpg,cropped_images/train/2367.jpg,24.157013
2367,cropped_images/train/2367.jpg,cropped_images/train/2368.jpg,24.139754
2368,cropped_images/train/2368.jpg,cropped_images/train/2369.jpg,24.117763
2369,cropped_images/train/2369.jpg,cropped_images/train/2370.jpg,24.120099
2370,cropped_images/train/2370.jpg,cropped_images/train/2371.jpg,24.104111
2371,cropped_images/train/2371.jpg,cropped_images/train/2372.jpg,24.115293
2372,cropped_images/train/2372.jpg,cropped_images/train/2373.jpg,24.102389
2373,cropped_images/train/2373.jpg,cropped_images/train/2374.jpg,24.112563
2374,cropped_images/train/2374.jpg,cropped_images/train/2375.jpg,24.109396
2375,cropped_images/train/2375.jpg,cropped_images/train/2376.jpg,24.114624
2376,cropped_images/train/2376.jpg,cropped_images/train/2377.jpg,24.116095
2377,cropped_images/train/2377.jpg,cropped_images/train/2378.jpg,24.090845
2378,cropped_images/train/2378.jpg,cropped_images/train/2379.jpg,24.097762
2379,cropped_images/train/2379.jpg,cropped_images/train/2380.jpg,24.091442
2380,cropped_images/train/2380.jpg,cropped_images/train/2381.jpg,24.083616
2381,cropped_images/train/2381.jpg,cropped_images/train/2382.jpg,24.093393
2382,cropped_images/train/2382.jpg,cropped_images/train/2383.jpg,24.094344
2383,cropped_images/train/2383.jpg,cropped_images/train/2384.jpg,24.110242
2384,cropped_images/train/2384.jpg,cropped_images/train/2385.jpg,24.098191
2385,cropped_images/train/2385.jpg,cropped_images/train/2386.jpg,24.10105
2386,cropped_images/train/2386.jpg,cropped_images/train/2387.jpg,24.093302
2387,cropped_images/train/2387.jpg,cropped_images/train/2388.jpg,24.096328
2388,cropped_images/train/2388.jpg,cropped_images/train/2389.jpg,24.093563
2389,cropped_images/train/2389.jpg,cropped_images/train/2390.jpg,24.126933
2390,cropped_images/train/2390.jpg,cropped_images/train/2391.jpg,24.115318
2391,cropped_images/train/2391.jpg,cropped_images/train/2392.jpg,24.107727
2392,cropped_images/train/2392.jpg,cropped_images/train/2393.jpg,24.091001
2393,cropped_images/train/2393.jpg,cropped_images/train/2394.jpg,24.094339
2394,cropped_images/train/2394.jpg,cropped_images/train/2395.jpg,24.101578
2395,cropped_images/train/2395.jpg,cropped_images/train/2396.jpg,24.113727
2396,cropped_images/train/2396.jpg,cropped_images/train/2397.jpg,24.135449
2397,cropped_images/train/2397.jpg,cropped_images/train/2398.jpg,24.153013
2398,cropped_images/train/2398.jpg,cropped_images/train/2399.jpg,24.139235
2399,cropped_images/train/2399.jpg,cropped_images/train/2400.jpg,24.152766
2400,cropped_images/train/2400.jpg,cropped_images/train/2401.jpg,24.158247
2401,cropped_images/train/2401.jpg,cropped_images/train/2402.jpg,24.170284
2402,cropped_images/train/2402.jpg,cropped_images/train/2403.jpg,24.160867
2403,cropped_images/train/2403.jpg,cropped_images/train/2404.jpg,24.187586
2404,cropped_images/train/2404.jpg,cropped_images/train/2405.jpg,24.171351
2405,cropped_images/train/2405.jpg,cropped_images/train/2406.jpg,24.176234
2406,cropped_images/train/2406.jpg,cropped_images/train/2407.jpg,24.161449
